student_id,course,student_cohort,academic_status,failed_subjects,study_skills(attended),referral,pp_meeting,self_assessment,readiness_assessment_results,follow_up,follow_up_type,subject_1,subject_1_assess_1,subject_1_assess_2,subject_1_assess_3,subject_1_assess_4,attendance_1,learn_jcu_issues_1,lecturer_referral_1,subject_2,subject_2_assess_1,subject_2_assess_2,subject_2_assess_3,subject_2_assess_4,attendance_2,learn_jcu_issues_2,lecturer_referral_2,subject_3,subject_3_assess_1,subject_3_assess_2,subject_3_assess_3,subject_4_assess_4,attendance_3,learn_jcu_issues_3,lecturer_referral_3,comments,identified_issues
609,Master of Professional Account and Master of Business Administration,LOA,Conditional,,Writing,Student Advocate,Attended,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,63.48,81.03,83.23,74.9,47,Access,Non Submission,,46.95,64.63,10.35,99.37,90,Access,Concern for Welfare,,12.61,17.68,95.63,28.99,21,Access,Concern for Welfare,Week 5. Student absent from multiple classes. Email sent to check in; student replied citing family issues. Offered flexibility and reminded of support services.,Mental health
610,Master of Professional Account and Master of Business Administration,Transferred,Satisfactory,,Essential Skills and Reading,Enrollment,Attended,No,L/G:9/10 N:5/10 R:8/10,No,F2F,,76.48,26.84,54.49,53.71,4,Access,Non Submission,,46.65,49.96,31.65,5.57,56,Access,Concern for Welfare,,1.68,33.27,83.56,47.56,26,No Access,Concern for Welfare,Week 6. Student reported working long hours. Referred to careers support for managing work–study balance.,Sickness
611,Master of Professional Account and Master of Business Administration,SRI to JCUB,Academic Caution,,Essential Skills,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,38.15,59.59,50.89,80.17,29,Access,Non Submission,,49.74,45.0,24.72,8.23,93,No Access,Non Submission,,8.77,91.67,13.16,99.24,26,Access,Non Submission,Week 5. Low engagement in tutorials. Follow-up email sent with participation expectations and links to recorded sessions.,Death in family
612,Master of Professional Account and Master of Business Administration,Return to Study,Excluded,,Referencing,Student Advocate,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,,29.47,81.16,11.13,4.48,89,No Access,Concern for Welfare,,2.19,6.0,61.87,63.29,56,Access,Concern for Welfare,,56.02,31.7,94.58,2.67,39,Access,Attendance,Week 7. Missed second assessment. Student contacted and reported feeling overwhelmed. Referred to Academic Support and encouraged to speak with Counsellor.,Sickness
613,Master of Professional Account and Master of Business Administration,SRI to JCUB,Satisfactory,,Essential Skills,Student Counsellor,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,65.42,17.3,27.82,77.65,27,Access,Attendance,,10.45,57.37,58.31,48.39,8,No Access,Concern for Welfare,,40.38,82.37,71.16,82.5,76,Access,Concern for Welfare,Week 5. Student absent from multiple classes. Email sent to check in; student replied citing family issues. Offered flexibility and reminded of support services.,Poor time management
614,Master of Professional Account and Master of Business Administration,First year,Excluded,,Referencing,Enrollment,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,F2F,,42.58,49.12,57.72,2.46,46,Access,Non Submission,,26.04,79.78,65.77,11.75,83,Access,Concern for Welfare,,56.95,47.2,32.44,5.96,100,Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Poor time management
615,Master of Professional Account and Master of Business Administration,First year,Satisfactory,,Essential Skills and Reading,Lecturer,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,87.31,10.96,18.1,97.96,15,No Access,Non Submission,,1.18,25.21,74.52,64.44,64,No Access,Concern for Welfare,,33.51,82.48,11.15,1.74,87,Access,Non Submission,Week 3. First contact made. Student reported internet access issues at home. IT support referral provided.,Sickness
616,Master of Professional Account and Master of Business Administration,Excluded,At Risk,,Essential Skills,Enrollment,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,,14.54,36.76,67.8,96.8,71,Access,Non Submission,,79.05,23.04,71.56,89.62,15,Access,Attendance,,33.6,65.07,39.0,19.98,59,No Access,Concern for Welfare,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Mental health
617,Master of Professional Account and Master of Business Administration,Continuing,Academic Caution,,Studiocity,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,99.0,82.67,80.08,96.06,70,Access,Attendance,,62.74,29.0,14.62,64.24,92,Access,Non Submission,,2.61,46.39,26.0,88.38,82,No Access,Concern for Welfare,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Mental health
618,Master of Professional Account and Master of Business Administration,Continuing,Satisfactory,,Essential Skills,Student Counsellor,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,Email,,66.88,95.51,62.83,23.19,41,Access,Concern for Welfare,,20.47,12.39,40.13,29.82,82,Access,Attendance,,9.12,57.18,15.24,42.18,81,Access,Attendance,Week 7. Missed second assessment. Student contacted and reported feeling overwhelmed. Referred to Academic Support and encouraged to speak with Counsellor.,Poor time management
619,Master of Professional Account and Master of Business Administration,Transferred,Academic Caution,,Essential Skills and Reading,Student Advocate,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,42.3,80.09,2.6,96.08,14,Access,Non Submission,,2.19,40.69,11.4,30.01,24,Access,Non Submission,,21.57,59.62,84.13,12.13,93,Access,Non Submission,booked to see a doctor. Week 5. Student contacted for low attendance. Reminded of the importance of attending classes. Week 7. Student contacted for missing submission due date. Referred to Counsellor for check in for wellbeing as the student advised mental health challenges.,Sickness
620,Master of Professional Account and Master of Business Administration,Return to Study,Excluded,,Essential Skills,Student Counsellor,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,,68.09,17.32,97.48,53.49,46,Access,Non Submission,,24.67,85.67,79.99,75.29,91,Access,Concern for Welfare,,66.63,50.58,88.07,68.15,91,No Access,Attendance,Week 7. Missed second assessment. Student contacted and reported feeling overwhelmed. Referred to Academic Support and encouraged to speak with Counsellor.,Mental health
621,Master of Professional Account and Master of Business Administration,New,At Risk,,Writing,Student Advocate,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,,52.15,92.22,76.73,19.15,96,Access,Attendance,,91.37,4.75,0.04,1.93,90,Access,Non Submission,,3.28,16.39,34.55,82.24,18,Access,Concern for Welfare,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Mental health
622,Master of Professional Account and Master of Business Administration,Transferred,At Risk,,Essential Skills and Reading,Student Advocate,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,,38.76,36.41,98.92,9.83,43,Access,Attendance,,63.53,53.07,96.53,77.38,14,No Access,Concern for Welfare,,27.21,0.34,27.01,4.93,88,Access,Non Submission,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Mental health
623,Master of Professional Account and Master of Business Administration,Transferred,Conditional,,Essential Skills,Other,Attended,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,,75.12,75.31,36.79,45.6,80,Access,Non Submission,,33.24,28.1,35.2,75.48,62,Access,Non Submission,,94.87,44.54,74.61,94.53,83,Access,Non Submission,Week 7. Missed second assessment. Student contacted and reported feeling overwhelmed. Referred to Academic Support and encouraged to speak with Counsellor.,Death in family
624,Master of Professional Account and Master of Business Administration,Transferred,Excluded,,4R Essential Skills,Student Counsellor,Attended,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,,12.37,67.46,33.56,56.06,91,No Access,Non Submission,,89.9,32.01,37.42,33.43,19,Access,Non Submission,,68.29,86.15,55.18,94.04,94,No Access,Non Submission,Week 7. Missed second assessment. Student contacted and reported feeling overwhelmed. Referred to Academic Support and encouraged to speak with Counsellor.,Sickness
625,Bachelor of Commerce,Continuing,Conditional,,Writing,Student Counsellor,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,77.93,13.26,70.3,15.46,78,Access,Attendance,,45.61,22.36,99.79,15.37,76,Access,Non Submission,,98.45,43.1,45.95,8.72,83,Access,Concern for Welfare,Week 8. Student re-engaged with tutorials. Submitted outstanding work with approved extension.,Death in family
626,Bachelor of Commerce,Return to Study,Satisfactory,,Referencing,Other,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,79.83,3.43,50.04,33.35,46,Access,Non Submission,,65.67,49.02,39.95,69.18,71,Access,Attendance,,21.45,5.16,46.86,43.83,52,Access,Attendance,Week 5. Low engagement in tutorials. Follow-up email sent with participation expectations and links to recorded sessions.,Poor time management
627,Bachelor of Commerce,New,Conditional,,Essential Skills and Reading,Lecturer,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,64.6,99.06,1.72,98.54,1,Access,Concern for Welfare,,11.33,99.57,0.49,17.98,15,Access,Concern for Welfare,,25.34,4.71,29.66,58.8,85,Access,Concern for Welfare,Week 8. Student re-engaged with tutorials. Submitted outstanding work with approved extension.,Death in family
628,Bachelor of Commerce,Excluded,Excluded,,Essential Skills and Reading,Student Counsellor,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,40.13,59.98,5.28,96.31,86,Access,Attendance,,26.18,35.16,60.33,34.54,9,No Access,Attendance,,90.37,89.02,91.31,24.16,36,Access,Concern for Welfare,booked to see a doctor. Week 5. Student contacted for low attendance. Reminded of the importance of attending classes. Week 7. Student contacted for missing submission due date. Referred to Counsellor for check in for wellbeing as the student advised mental health challenges.,Mental health
629,Bachelor of Commerce,Return to Study,Satisfactory,,Essential Skills and Reading,Lecturer,Booked,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,,74.75,5.69,61.74,39.11,19,No Access,Concern for Welfare,,97.1,38.04,66.56,55.46,38,No Access,Concern for Welfare,,51.46,59.34,62.12,53.9,87,Access,Attendance,Week 5. Low engagement in tutorials. Follow-up email sent with participation expectations and links to recorded sessions.,Late Enrollment
630,Bachelor of Commerce,Excluded,Excluded,,Essential Skills,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,Phone,,34.72,92.54,81.9,44.18,77,Access,Non Submission,,43.37,78.05,72.37,88.65,54,No Access,Attendance,,57.01,7.96,67.36,69.36,38,No Access,Concern for Welfare,Week 6. Student reported working long hours. Referred to careers support for managing work–study balance.,Late Enrollment
631,Bachelor of Commerce,New,Excluded,,Essential Skills,Student Counsellor,Attended,No,L/G:9/10 N:5/10 R:8/10,No,Phone,,50.6,32.73,40.63,79.42,15,Access,Attendance,,67.57,85.23,60.31,31.43,90,Access,Concern for Welfare,,91.69,45.64,38.9,89.24,57,Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Mental health
632,Bachelor of Commerce,LOA,Conditional,,4R Essential Skills,Enrollment,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,,12.58,0.79,17.48,4.53,18,Access,Attendance,,11.23,95.4,25.62,3.7,79,Access,Attendance,,25.93,45.24,11.44,95.29,1,Access,Concern for Welfare,Week 6. Student submitted assessment late. Extension not requested in advance. Advised to submit future requests on time and referred to Academic Skills team.,Death in family
633,Bachelor of Commerce,Transferred,At Risk,,Essential Skills and Reading,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,,39.03,86.79,94.77,33.36,68,Access,Concern for Welfare,,26.37,82.02,82.89,14.97,81,Access,Attendance,,93.13,69.17,0.75,85.61,3,Access,Concern for Welfare,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment
634,Bachelor of Commerce,Continuing,Academic Caution,,Studiocity,Student Advocate,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,Phone,,95.09,28.99,22.9,63.65,3,Access,Attendance,,0.78,25.23,37.14,50.99,17,Access,Concern for Welfare,,31.83,25.4,90.66,80.11,50,Access,Attendance,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment
635,Bachelor of Commerce,New,At Risk,,4R Essential Skills,Enrollment,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,,64.35,77.71,67.66,47.06,17,Access,Non Submission,,64.62,54.57,44.33,40.94,7,No Access,Non Submission,,65.71,32.24,80.66,1.33,90,Access,Non Submission,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Late Enrollment
636,Bachelor of Commerce,First year,Academic Caution,,Essential Skills,Student Advocate,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,,47.03,95.25,54.09,14.67,85,Access,Attendance,,79.07,28.71,61.8,53.19,57,Access,Non Submission,,92.42,7.56,65.75,37.86,60,Access,Attendance,Week 7. Missed second assessment. Student contacted and reported feeling overwhelmed. Referred to Academic Support and encouraged to speak with Counsellor.,Mental health
637,Bachelor of Commerce,Transferred,Satisfactory,,Writing,Student Counsellor,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,,14.16,49.77,74.85,68.85,47,Access,Attendance,,93.91,62.11,83.3,6.24,54,Access,Non Submission,,59.68,12.32,99.34,56.34,98,No Access,Non Submission,Week 3. First contact made. Student reported internet access issues at home. IT support referral provided.,Late Enrollment
638,Bachelor of Commerce,LOA,Excluded,,Referencing,Student Counsellor,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,,50.15,99.92,16.66,97.0,82,Access,Attendance,,40.75,30.2,88.17,57.29,52,Access,Concern for Welfare,,98.73,8.44,44.73,65.31,89,No Access,Concern for Welfare,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Poor time management
639,Bachelor of Commerce,Continuing,Satisfactory,,Essential Skills and Reading,Student Counsellor,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,,83.23,59.67,28.98,87.2,68,Access,Attendance,,38.88,13.22,29.68,72.74,30,Access,Attendance,,82.96,10.59,37.24,92.1,45,Access,Non Submission,Week 3. First contact made. Student reported internet access issues at home. IT support referral provided.,Sickness
640,Bachelor of Commerce,Continuing,Satisfactory,,4R Essential Skills,Student Advocate,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,61.91,32.84,94.39,9.64,100,No Access,Non Submission,,15.65,38.67,52.53,54.58,4,Access,Concern for Welfare,,71.5,70.76,31.0,81.28,41,Access,Non Submission,Week 6. Student submitted assessment late. Extension not requested in advance. Advised to submit future requests on time and referred to Academic Skills team.,Sickness
641,Bachelor of Commerce,Continuing,Excluded,,Essential Skills and Reading,Enrollment,Booked,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,96.23,5.27,38.14,56.79,28,No Access,Attendance,,25.18,88.15,43.93,70.72,96,Access,Non Submission,,31.36,69.22,68.14,75.96,13,Access,Concern for Welfare,Week 3. First contact made. Student reported internet access issues at home. IT support referral provided.,Late Enrollment
642,Bachelor of Commerce,Continuing,Satisfactory,,Writing,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,,46.53,86.78,2.89,90.65,29,Access,Non Submission,,80.62,39.64,16.46,16.04,41,No Access,Concern for Welfare,,62.56,65.23,3.69,29.08,4,No Access,Concern for Welfare,Week 6. Student submitted assessment late. Extension not requested in advance. Advised to submit future requests on time and referred to Academic Skills team.,Late Enrollment
643,Bachelor of Commerce,Continuing,At Risk,,Essential Skills and Reading,Lecturer,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,45.58,1.38,70.04,84.48,65,Access,Non Submission,,0.83,30.02,69.99,46.2,24,Access,Non Submission,,2.69,10.14,20.32,30.31,55,Access,Concern for Welfare,booked to see a doctor. Week 5. Student contacted for low attendance. Reminded of the importance of attending classes. Week 7. Student contacted for missing submission due date. Referred to Counsellor for check in for wellbeing as the student advised mental health challenges.,Mental health
